timestamp,temp_zone_1,temp_zone_2,temp_zone_3,temp_zone_4,feed_rate,rotation_speed,pressure_1,pressure_2,pressure_3,gas_consumption,o2_flue,co_flue,raw_humidity,temp_flue,vibration,drive_load
2023-01-05 15:10:00,1179.801,1152.38,1174.666,1149.871,72.212,3.429,-51.551,-54.85,-60.63,1294.376,5.172,0.989,15.118,306.253,2.206,57.76
2023-01-05 15:15:00,1142.526,1177.784,1137.945,1122.378,67.02,3.452,-47.669,-50.449,-60.091,1266.883,5.021,1.012,14.16,307.073,1.456,53.78
2023-01-05 15:20:00,1149.891,1143.919,1148.094,1161.746,72.757,3.524,-36.267,-52.236,-62.445,1216.954,5.607,1.006,13.86,310.408,1.99,53.841
2023-01-05 15:25:00,1141.959,1138.05,1159.114,1138.898,72.525,3.265,-44.111,-62.279,-55.523,1262.387,4.889,1.165,14.545,312.653,2.045,47.693
2023-01-05 15:30:00,1124.874,1166.319,1148.123,1137.805,73.165,3.447,-44.184,-55.183,-61.777,1227.329,4.469,1.192,15.468,315.754,2.037,50.64
2023-01-05 15:35:00,1204.962,1149.888,1157.296,1163.066,71.464,3.206,-47.826,-62.774,-62.475,1338.358,5.472,1.177,15.244,313.205,1.334,48.433
2023-01-05 15:40:00,1142.926,1142.752,1160.465,1126.116,69.758,3.333,-43.65,-59.038,-60.787,1258.131,4.589,1.042,13.607,315.095,2.144,57.851
2023-01-05 15:45:00,1150.164,1153.777,1146.193,1168.831,66.917,3.207,-40.421,-68.855,-60.143,1206.321,5.15,1.21,13.821,315.145,2.832,56.989
2023-01-05 15:50:00,1168.774,1157.134,1154.386,1140.523,74.166,3.373,-49.163,-63.157,-62.733,1271.606,4.776,1.071,15.051,300.172,0.556,48.285
2023-01-05 15:55:00,1130.367,1132.702,1166.735,1149.029,75.379,3.315,-60.59,-54.918,-69.627,1154.629,5.214,1.109,14.167,304.195,2.613,50.476
2023-01-05 16:00:00,1164.464,1154.638,1157.156,1106.861,76.985,3.249,-48.417,-54.428,-51.143,1224.435,5.011,1.117,14.198,301.215,1.508,55.45
2023-01-05 16:05:00,1123.929,1137.26,1152.532,1121.291,73.651,3.317,-43.174,-62.617,-66.718,1141.449,5.187,1.046,14.9,307.145,2.009,56.618
2023-01-05 16:10:00,1125.649,1156.773,1156.245,1122.098,74.123,3.323,-50.598,-59.825,-62.582,1172.809,4.832,1.1,14.484,306.008,1.381,49.005
2023-01-05 16:15:00,1157.57,1163.564,1157.518,1115.013,68.117,3.172,-47.722,-53.95,-56.568,1259.909,5.691,1.051,15.632,312.985,3.414,49.367
2023-01-05 16:20:00,1138.022,1143.526,1165.735,1131.592,75.668,3.396,-52.093,-54.512,-64.66,1244.388,4.056,1.031,13.956,301.11,1.305,60.496
2023-01-05 16:25:00,1162.35,1153.167,1140.281,1152.328,75.066,3.186,-49.744,-63.377,-55.6,1226.369,4.434,1.028,14.13,311.88,2.019,51.068
2023-01-05 16:30:00,1148.978,1137.077,1148.966,1139.609,73.074,3.366,-41.897,-58.056,-61.914,1244.039,4.567,1.053,14.154,293.081,2.211,53.946
2023-01-05 16:35:00,1159.326,1141.901,1120.808,1138.608,70.506,3.301,-47.684,-54.563,-58.665,1232.405,5.149,1.041,14.98,305.515,1.34,47.07
2023-01-05 16:40:00,1131.694,1135.203,1172.668,1131.142,73.132,3.43,-44.762,-62.411,-58.32,1224.6,4.191,1.107,14.934,304.796,2.774,49.508
2023-01-05 16:45:00,1126.184,1137.346,1140.563,1142.882,72.217,3.148,-58.087,-66.514,-55.312,1264.011,4.399,1.062,14.898,289.99,2.306,46.897
2023-01-05 16:50:00,1128.361,1123.406,1167.147,1108.985,65.709,3.207,-63.959,-67.64,-57.228,1229.235,4.71,1.028,14.903,305.625,1.889,45.76
2023-01-05 16:55:00,1126.909,1150.48,1147.504,1156.043,64.754,3.44,-43.5,-53.439,-56.196,1140.556,5.023,1.199,13.941,282.783,2.105,49.384
2023-01-05 17:00:00,1129.135,1128.457,1143.214,1122.317,71.596,3.199,-56.586,-68.309,-55.875,1308.071,4.315,1.149,14.569,315.36,1.273,46.829
2023-01-05 17:05:00,1164.493,1141.795,1154.04,1122.12,75.128,3.433,-59.394,-65.699,-59.223,1132.585,4.481,1.174,14.612,303.48,2.075,52.288
2023-01-05 17:10:00,1154.015,1107.033,1124.233,1157.439,70.572,3.372,-52.597,-65.685,-61.681,1165.683,3.912,1.065,15.206,283.292,1.911,51.731
2023-01-05 17:15:00,1119.969,1105.102,1166.738,1103.314,67.524,3.182,-56.236,-58.595,-65.357,1222.935,4.77,1.134,14.339,289.836,2.743,52.203
2023-01-05 17:20:00,1133.979,1145.371,1143.067,1108.417,74.621,3.33,-55.09,-59.838,-49.103,1233.504,4.736,1.065,14.694,326.421,1.524,44.396
2023-01-05 17:25:00,1144.122,1111.963,1133.43,1091.844,69.598,3.288,-49.067,-59.591,-66.551,1214.261,4.401,1.201,14.998,289.974,1.896,54.749
2023-01-05 17:30:00,1181.961,1145.881,1178.824,1126.416,74.314,3.345,-57.295,-67.355,-66.308,1286.404,4.608,1.188,13.812,298.604,1.853,42.252
2023-01-05 17:35:00,1134.933,1146.082,1136.516,1155.343,74.799,3.327,-63.754,-55.701,-57.749,1102.452,4.71,1.118,14.491,294.105,2.484,44.338
2023-01-05 17:40:00,1150.385,1139.129,1160.442,1150.824,73.094,3.168,-52.316,-63.662,-55.24,1236.375,4.088,1.124,15.622,307.473,1.917,48.889
2023-01-05 17:45:00,1128.909,1111.344,1144.249,1124.345,74.013,3.165,-55.098,-57.775,-52.221,1086.234,4.764,1.106,14.945,306.756,1.072,54.49
2023-01-05 17:50:00,1145.065,1136.051,1171.605,1150.886,71.979,3.27,-57.208,-49.724,-59.271,1243.259,4.474,1.26,14.593,300.346,1.68,54.134
2023-01-05 17:55:00,1158.506,1138.007,1164.718,1139.112,72.847,3.257,-60.217,-63.072,-59.49,1183.646,4.345,1.137,14.564,297.948,2.098,52.17
2023-01-05 18:00:00,1143.928,1148.063,1145.709,1165.191,72.655,3.373,-49.95,-64.987,-54.217,1228.331,4.225,1.086,14.539,282.574,2.006,43.512
2023-01-05 18:05:00,1145.209,1133.965,1116.795,1126.392,68.018,3.188,-44.523,-57.42,-48.66,1277.166,4.785,1.177,14.464,302.556,1.919,59.749
2023-01-05 18:10:00,1149.254,1149.076,1165.957,1140.659,67.159,3.302,-52.037,-55.231,-54.916,1247.802,4.763,1.201,14.934,310.072,1.887,48.692
2023-01-05 18:15:00,1156.403,1130.306,1190.65,1130.485,66.154,3.188,-50.688,-46.301,-48.874,1165.137,4.288,1.087,15.478,310.061,2.241,52.676
2023-01-05 18:20:00,1156.863,1133.524,1152.129,1098.676,72.789,3.155,-59.939,-53.149,-46.224,1272.009,4.155,1.124,14.549,296.912,2.031,44.135
2023-01-05 18:25:00,1135.293,1137.704,1138.637,1134.486,70.981,3.147,-61.598,-53.932,-47.269,1231.868,4.839,1.205,14.276,299.462,1.725,53.889
2023-01-05 18:30:00,1131.231,1125.467,1128.473,1156.165,78.038,3.167,-60.784,-60.364,-54.983,1230.63,4.62,1.135,15.998,308.153,2.027,51.777
2023-01-05 18:35:00,1150.243,1139.504,1149.127,1133.133,71.857,3.322,-52.652,-61.295,-45.854,1232.332,4.327,1.171,14.283,306.433,1.225,45.359
2023-01-05 18:40:00,1134.426,1142.125,1161.929,1126.483,71.774,3.381,-62.86,-57.724,-50.684,1134.067,4.15,1.133,14.219,284.025,2.388,43.778
2023-01-05 18:45:00,1100.406,1129.007,1164.795,1126.968,71.569,3.3,-49.139,-53.524,-56.084,1171.805,4.463,1.088,14.711,304.948,1.958,51.904
2023-01-05 18:50:00,1130.157,1144.388,1142.393,1099.948,70.489,3.109,-60.513,-59.52,-52.604,1174.252,4.529,1.195,14.727,294.801,1.261,54.814
2023-01-05 18:55:00,1108.274,1125.16,1141.014,1127.076,71.815,3.109,-55.826,-47.578,-42.1,1184.748,4.607,1.11,13.508,312.341,2.129,62.385
2023-01-05 19:00:00,1138.985,1146.506,1152.498,1141.96,74.086,3.095,-57.166,-59.738,-36.032,1240.285,4.254,1.094,14.053,310.019,1.704,52.178
2023-01-05 19:05:00,1154.485,1127.124,1151.068,1129.574,74.919,3.199,-66.463,-42.544,-47.937,1186.007,4.148,1.199,15.363,304.458,2.453,59.086
2023-01-05 19:10:00,1147.047,1139.292,1158.492,1117.308,63.169,3.242,-63.361,-64.168,-42.308,1225.935,4.778,1.159,14.433,302.516,1.959,43.982
2023-01-05 19:15:00,1138.392,1131.113,1174.377,1157.582,67.247,3.158,-68.897,-58.403,-44.16,1159.357,4.874,1.231,15.162,300.254,1.501,51.928
2023-01-05 19:20:00,1143.676,1132.396,1133.393,1112.114,75.353,3.075,-65.972,-55.681,-36.421,1253.662,4.798,1.295,14.152,310.027,3.016,58.725
2023-01-05 19:25:00,1147.06,1127.891,1151.952,1141.216,73.109,3.056,-60.599,-56.432,-41.874,1291.677,3.758,1.136,14.267,288.123,3.157,51.845
2023-01-05 19:30:00,1188.538,1117.753,1154.24,1138.185,68.461,3.402,-53.92,-55.446,-40.231,1181.025,4.871,1.159,13.844,308.001,1.975,51.822
2023-01-05 19:35:00,1144.021,1150.246,1208.982,1141.012,70.276,3.397,-49.86,-59.634,-41.364,1211.373,3.941,1.091,14.803,299.45,2.768,42.3
2023-01-05 19:40:00,1142.203,1169.37,1170.41,1137.686,73.285,3.36,-56.753,-50.152,-47.051,1193.554,4.181,1.105,14.371,302.162,2.002,57.66
2023-01-05 19:45:00,1135.734,1145.041,1175.559,1128.58,68.775,3.256,-64.92,-53.469,-44.923,1169.732,4.453,1.108,13.672,299.809,2.251,55.516
2023-01-05 19:50:00,1122.666,1144.405,1171.8,1137.802,76.12,3.291,-67.689,-56.603,-42.8,1226.058,4.483,1.188,14.518,299.137,2.31,49.686
2023-01-05 19:55:00,1153.077,1158.821,1153.277,1175.403,64.678,3.164,-57.018,-47.967,-44.95,1237.065,4.486,1.203,14.276,313.662,2.2,51.94
2023-01-05 20:00:00,1157.779,1156.624,1152.97,1123.771,73.494,3.251,-65.388,-50.407,-42.245,1328.974,4.149,1.267,14.229,313.094,1.941,54.297
2023-01-05 20:05:00,1173.967,1130.684,1151.69,1151.548,74.568,3.487,-55.443,-51.422,-40.816,1237.556,4.197,1.158,14.134,316.446,2.42,52.745
2023-01-05 20:10:00,1152.471,1138.891,1154.968,1119.096,68.277,3.183,-51.858,-44.341,-52.493,1223.343,3.836,1.113,14.409,305.502,1.963,57.882
2023-01-05 20:15:00,1147.919,1165.058,1169.6,1123.674,70.932,3.305,-50.866,-51.186,-47.75,1305.039,4.399,1.109,13.985,298.531,2.114,60.477
2023-01-05 20:20:00,1159.638,1156.104,1160.956,1125.369,62.555,3.206,-63.006,-42.023,-40.626,1291.969,4.042,1.139,14.848,305.085,1.592,43.296
2023-01-05 20:25:00,1173.846,1124.378,1166.504,1153.375,70.501,3.216,-46.039,-54.097,-48.203,1301.735,3.885,1.168,13.165,306.675,1.713,42.876
2023-01-05 20:30:00,1132.215,1143.301,1148.464,1143.577,68.921,3.219,-50.714,-48.23,-45.185,1236.175,4.084,1.128,13.954,297.08,2.183,42.128
2023-01-05 20:35:00,1169.631,1148.806,1174.024,1141.485,70.88,3.171,-57.845,-46.324,-40.687,1306.245,4.61,1.133,14.026,316.101,1.646,57.297
2023-01-05 20:40:00,1183.966,1175.624,1140.0,1157.975,67.063,3.218,-56.024,-41.122,-35.623,1377.663,4.217,1.199,14.725,306.415,1.614,50.691
2023-01-05 20:45:00,1149.561,1154.228,1148.142,1183.989,72.829,3.339,-60.642,-42.954,-42.091,1312.023,4.318,1.149,13.641,310.25,2.156,50.731
2023-01-05 20:50:00,1140.311,1160.697,1163.944,1152.53,74.91,2.954,-56.05,-51.689,-40.79,1180.512,4.696,1.201,14.761,306.449,2.521,53.249
2023-01-05 20:55:00,1176.997,1145.818,1173.264,1127.743,73.691,3.081,-48.198,-48.361,-38.563,1288.869,3.79,1.182,14.796,306.869,1.322,67.937
2023-01-05 21:00:00,1130.576,1140.76,1160.596,1129.669,71.466,3.244,-52.603,-45.006,-34.241,1261.722,3.734,1.117,14.676,310.364,2.255,67.128
2023-01-05 21:05:00,1181.58,1157.833,1161.03,1129.21,72.559,3.156,-61.68,-50.358,-39.642,1249.412,4.017,1.118,13.699,317.166,1.691,58.074
2023-01-05 21:10:00,1180.247,1175.67,1169.552,1118.825,67.154,3.18,-46.892,-49.597,-40.776,1274.164,3.773,1.128,14.199,294.841,2.123,59.967
2023-01-05 21:15:00,1150.305,1174.712,1160.981,1142.551,70.414,3.2,-59.61,-49.488,-37.633,1355.606,4.164,1.197,13.943,323.785,1.417,63.312
2023-01-05 21:20:00,1180.457,1136.845,1171.415,1169.25,70.394,3.046,-50.483,-51.428,-34.833,1347.958,3.896,1.117,13.392,295.511,2.034,51.366
2023-01-05 21:25:00,1173.227,1136.069,1176.949,1138.958,73.951,3.005,-54.535,-44.961,-46.583,1351.577,4.229,1.12,15.141,323.617,1.579,60.154
2023-01-05 21:30:00,1189.644,1172.888,1164.589,1141.388,73.28,3.159,-57.138,-35.05,-37.918,1244.921,4.291,1.103,14.809,318.566,2.8,62.679
2023-01-05 21:35:00,1156.654,1158.914,1171.593,1145.242,70.876,2.989,-58.812,-40.697,-40.99,1381.268,4.116,1.174,15.347,316.492,2.69,58.223
2023-01-05 21:40:00,1162.756,1166.107,1154.312,1160.855,69.292,3.073,-53.425,-41.942,-37.41,1294.777,3.689,1.129,14.14,321.934,2.281,52.057
2023-01-05 21:45:00,1171.908,1128.898,1162.597,1143.758,67.815,3.156,-54.022,-37.689,-40.446,1255.367,4.126,1.322,14.672,327.505,2.293,59.601
2023-01-05 21:50:00,1155.322,1166.055,1190.452,1165.628,70.097,3.303,-47.611,-37.894,-42.817,1506.919,4.038,1.37,15.018,323.143,1.343,63.404
2023-01-05 21:55:00,1163.1,1160.768,1155.906,1149.238,71.448,2.988,-40.49,-38.567,-36.571,1397.34,3.462,1.322,14.238,320.418,2.26,56.892
2023-01-05 22:00:00,1167.377,1151.206,1198.856,1146.017,67.91,3.194,-50.562,-46.538,-40.823,1304.812,3.69,1.219,14.883,330.352,1.981,58.333
2023-01-05 22:05:00,1150.143,1159.268,1162.65,1151.96,69.68,3.156,-39.795,-36.016,-35.362,1405.275,3.527,1.108,14.66,348.317,2.605,61.168
2023-01-05 22:10:00,1146.309,1179.833,1186.122,1180.258,67.782,2.999,-49.488,-33.406,-41.281,1362.92,3.843,1.175,14.786,323.828,2.735,48.207
2023-01-05 22:15:00,1155.971,1159.892,1165.978,1152.181,72.664,3.113,-45.451,-52.169,-48.1,1424.799,3.878,1.185,15.339,330.937,1.582,64.187
2023-01-05 22:20:00,1152.512,1158.268,1170.746,1153.241,74.052,3.067,-50.339,-42.331,-46.247,1365.86,3.683,1.109,14.294,339.371,3.059,61.86
2023-01-05 22:25:00,1173.143,1174.182,1182.883,1156.655,68.092,3.185,-43.395,-37.412,-42.485,1431.981,3.992,1.114,14.068,337.528,2.833,60.924
2023-01-05 22:30:00,1157.217,1165.481,1169.951,1170.796,69.29,3.069,-48.427,-43.792,-57.104,1350.21,4.054,1.207,13.046,327.278,2.569,60.624
2023-01-05 22:35:00,1199.702,1177.757,1195.544,1155.998,69.752,3.11,-38.388,-39.276,-38.755,1321.73,3.464,1.244,14.351,346.845,2.253,59.567
2023-01-05 22:40:00,1146.761,1171.4,1201.124,1153.517,70.676,3.069,-48.109,-36.174,-41.358,1373.722,3.442,1.186,13.946,339.433,2.588,58.811
2023-01-05 22:45:00,1173.318,1159.585,1196.578,1149.323,71.969,3.118,-51.273,-38.4,-50.798,1318.676,4.542,1.155,14.482,334.79,1.615,52.51
2023-01-05 22:50:00,1176.225,1166.28,1172.253,1164.528,69.202,3.236,-42.072,-37.482,-38.456,1313.733,3.931,1.086,14.198,324.34,1.96,58.32
2023-01-05 22:55:00,1179.006,1154.059,1212.341,1176.372,72.23,2.995,-45.602,-37.216,-40.323,1302.594,3.988,1.282,14.772,322.796,1.924,59.51
2023-01-05 23:00:00,1184.949,1175.15,1200.524,1163.138,74.681,3.287,-47.213,-45.424,-48.316,1432.293,3.787,1.083,14.79,349.066,1.855,65.034
2023-01-05 23:05:00,1136.7,1181.815,1157.723,1175.921,66.481,3.178,-50.168,-40.309,-45.295,1376.662,3.576,1.219,12.996,348.173,1.445,58.135
2023-01-05 23:10:00,1153.815,1179.832,1211.713,1149.87,71.914,2.935,-43.774,-30.075,-45.802,1434.933,3.13,1.114,14.267,331.915,2.706,62.569
2023-01-05 23:15:00,1169.116,1162.602,1172.844,1168.852,67.893,2.969,-40.173,-47.824,-43.666,1367.614,3.398,1.224,14.195,336.744,1.731,71.636
2023-01-05 23:20:00,1173.06,1193.13,1202.407,1159.512,66.554,3.02,-46.078,-32.912,-37.417,1369.515,3.859,1.08,14.037,319.46,2.701,71.888
2023-01-05 23:25:00,1164.644,1172.425,1197.596,1177.691,74.57,3.154,-37.22,-35.234,-46.192,1498.541,3.672,1.148,14.723,337.105,2.259,57.651
2023-01-05 23:30:00,1211.97,1183.362,1210.323,1176.979,75.252,3.009,-43.28,-47.176,-43.8,1448.609,3.191,1.166,13.121,357.05,1.999,64.113
2023-01-05 23:35:00,1171.02,1196.271,1193.875,1177.252,68.947,3.015,-39.2,-28.613,-47.975,1437.55,3.586,1.076,14.659,332.046,3.264,55.254
2023-01-05 23:40:00,1185.222,1186.36,1179.471,1172.372,72.496,2.952,-49.255,-41.46,-45.196,1420.731,3.656,1.081,13.873,349.422,1.467,64.918
2023-01-05 23:45:00,1210.802,1209.228,1191.162,1167.744,72.064,3.095,-48.102,-35.88,-49.558,1543.3,3.26,1.195,14.421,347.677,1.997,66.681
2023-01-05 23:50:00,1182.099,1186.947,1184.787,1193.833,73.482,3.027,-38.722,-47.907,-43.163,1518.089,3.715,1.249,14.146,350.025,2.876,64.871
2023-01-05 23:55:00,1173.667,1182.015,1182.38,1136.413,68.302,3.002,-39.598,-43.106,-52.917,1540.516,3.099,1.099,14.196,348.012,2.549,59.151
2023-01-06 00:00:00,1203.755,1178.652,1181.99,1195.951,66.292,3.066,-47.422,-47.9,-49.476,1518.718,3.7,1.094,14.093,348.239,2.45,64.507
2023-01-06 00:05:00,1178.089,1218.617,1212.45,1190.562,66.633,3.234,-46.685,-45.384,-45.952,1511.033,3.939,1.09,13.927,365.765,1.531,66.927
2023-01-06 00:10:00,1201.71,1189.673,1201.044,1180.322,67.519,2.991,-40.934,-38.64,-55.864,1471.013,3.806,1.216,14.972,340.464,2.315,63.401
2023-01-06 00:15:00,1207.74,1173.333,1201.551,1184.21,69.167,2.881,-45.379,-52.53,-52.482,1476.882,3.619,1.128,13.933,345.364,1.144,58.976
2023-01-06 00:20:00,1205.4,1216.84,1170.572,1185.423,70.812,3.009,-32.377,-48.697,-48.027,1497.72,3.927,1.216,14.624,344.944,1.591,64.221
2023-01-06 00:25:00,1211.329,1173.956,1216.606,1173.478,74.116,2.875,-48.655,-35.813,-49.32,1613.929,3.484,1.115,13.774,348.885,2.597,67.659
2023-01-06 00:30:00,1188.762,1183.566,1174.565,1164.559,67.782,2.946,-42.591,-28.948,-49.129,1585.242,3.699,1.106,14.422,359.826,1.402,64.915
2023-01-06 00:35:00,1194.121,1195.878,1224.389,1176.765,67.607,3.028,-42.693,-42.705,-51.223,1566.696,3.465,1.107,14.574,346.75,1.872,64.829
2023-01-06 00:40:00,1192.994,1207.77,1193.992,1173.806,72.429,3.132,-41.34,-48.12,-43.494,1580.882,2.934,1.049,14.089,354.216,2.131,70.065
2023-01-06 00:45:00,1153.972,1218.849,1208.889,1200.538,67.797,2.949,-43.323,-40.739,-54.552,1543.407,3.189,1.069,14.175,351.417,2.394,67.144
2023-01-06 00:50:00,1205.19,1184.184,1217.158,1181.627,69.564,3.089,-43.604,-41.284,-51.438,1578.158,2.988,1.223,14.651,367.934,2.092,72.01
2023-01-06 00:55:00,1197.329,1198.125,1185.637,1194.215,68.058,2.885,-37.972,-46.694,-62.253,1631.868,3.566,1.053,13.568,367.237,1.644,70.26
2023-01-06 01:00:00,1207.117,1225.61,1190.419,1171.65,66.995,2.996,-38.785,-38.478,-46.22,1583.765,3.649,1.108,14.45,358.972,1.259,67.098
2023-01-06 01:05:00,1176.033,1223.731,1225.731,1187.431,71.397,3.004,-45.154,-45.315,-54.271,1583.987,3.347,1.031,14.143,376.445,1.862,66.947
2023-01-06 01:10:00,1226.271,1216.142,1244.058,1207.079,68.097,2.991,-42.557,-45.8,-59.315,1622.262,3.177,1.144,14.903,361.019,2.176,74.314
2023-01-06 01:15:00,1211.541,1197.666,1248.124,1179.546,68.205,3.167,-45.328,-41.65,-60.417,1582.042,3.12,1.152,14.736,364.453,1.304,62.198
2023-01-06 01:20:00,1222.249,1214.556,1207.286,1191.761,65.174,2.994,-32.888,-39.076,-51.402,1615.466,2.776,1.114,13.944,392.973,1.416,66.056
2023-01-06 01:25:00,1206.768,1228.082,1242.282,1207.55,71.956,2.9,-31.453,-38.499,-60.852,1594.386,3.036,1.048,13.811,371.815,2.526,63.194
2023-01-06 01:30:00,1214.286,1232.376,1205.814,1178.006,78.424,3.089,-43.333,-48.124,-59.169,1524.909,3.322,1.088,14.387,373.832,2.199,65.123
2023-01-06 01:35:00,1187.505,1182.665,1227.008,1190.454,70.451,2.84,-31.218,-49.337,-57.402,1648.24,3.238,1.038,13.559,381.351,1.55,75.006
2023-01-06 01:40:00,1172.713,1195.509,1209.904,1200.224,65.16,3.091,-36.961,-47.53,-55.551,1585.088,3.197,1.127,14.247,364.021,2.475,71.795
2023-01-06 01:45:00,1222.029,1209.823,1217.038,1194.62,74.717,2.927,-44.175,-51.654,-54.03,1572.172,3.379,1.124,15.331,361.954,1.766,68.695
2023-01-06 01:50:00,1209.109,1207.834,1202.803,1205.001,73.763,3.044,-41.953,-52.782,-61.272,1779.218,3.074,1.072,14.863,377.672,1.645,70.508
2023-01-06 01:55:00,1222.882,1213.812,1228.771,1203.356,71.668,3.108,-36.013,-42.251,-59.555,1687.148,2.826,1.049,14.087,371.402,1.627,74.703
2023-01-06 02:00:00,1222.099,1226.037,1207.022,1200.695,69.789,3.014,-37.571,-53.633,-56.655,1655.596,2.611,1.082,13.797,364.487,1.973,72.839
2023-01-06 02:05:00,1209.865,1210.782,1227.932,1207.392,65.39,3.055,-37.719,-49.261,-54.891,1616.627,3.165,1.08,13.194,400.078,2.219,67.392
2023-01-06 02:10:00,1229.308,1227.85,1219.032,1195.682,67.68,3.112,-44.739,-56.913,-55.421,1684.277,2.777,1.167,13.591,383.004,1.364,78.125
2023-01-06 02:15:00,1247.702,1194.567,1212.815,1234.022,71.347,2.853,-47.406,-46.246,-60.85,1625.596,2.893,1.152,14.944,390.843,2.498,68.541
2023-01-06 02:20:00,1265.891,1230.573,1227.87,1189.436,70.905,3.041,-37.29,-48.181,-63.097,1643.707,3.255,1.052,14.261,386.848,2.127,70.058
2023-01-06 02:25:00,1237.49,1214.74,1238.335,1204.701,69.287,3.049,-42.372,-49.151,-65.924,1682.985,2.626,1.201,14.875,385.206,3.477,71.135
2023-01-06 02:30:00,1192.996,1253.0,1215.02,1207.272,68.471,3.061,-42.63,-56.597,-47.667,1753.041,3.226,0.981,13.982,392.542,2.318,74.024
2023-01-06 02:35:00,1232.092,1214.238,1240.305,1218.192,63.401,2.87,-43.137,-56.648,-57.636,1657.5,3.24,1.214,14.652,391.937,2.989,74.777
2023-01-06 02:40:00,1239.537,1213.096,1260.552,1231.53,65.554,3.156,-46.31,-52.186,-59.479,1685.596,2.84,1.026,14.452,382.609,2.659,65.434
2023-01-06 02:45:00,1214.29,1212.364,1236.629,1212.904,71.626,2.816,-40.0,-47.538,-69.145,1715.039,2.354,0.982,14.216,382.589,2.121,84.316
2023-01-06 02:50:00,1236.542,1231.76,1236.096,1246.404,65.396,3.012,-36.644,-42.591,-58.508,1781.562,3.202,1.002,14.286,361.4,2.447,76.421
2023-01-06 02:55:00,1229.38,1247.119,1223.658,1198.411,70.52,2.907,-43.055,-49.085,-62.668,1729.82,3.402,1.229,14.782,394.104,2.333,73.811
2023-01-06 03:00:00,1222.666,1220.778,1232.832,1235.064,73.223,3.026,-43.338,-51.727,-56.092,1745.817,2.749,1.027,14.341,389.867,2.203,69.993
2023-01-06 03:05:00,1232.316,1219.102,1263.54,1220.321,70.73,2.949,-52.527,-54.833,-60.526,1686.008,2.535,0.997,13.616,391.852,1.528,77.953
2023-01-06 03:10:00,1224.278,1214.455,1199.992,1205.06,64.508,3.137,-47.801,-51.6,-68.768,1675.979,2.782,0.967,14.911,376.701,2.173,70.863
2023-01-06 03:15:00,1200.701,1227.921,1235.997,1185.683,74.603,3.037,-51.561,-47.898,-55.112,1706.015,2.424,0.998,14.063,402.656,2.826,77.915
2023-01-06 03:20:00,1198.396,1238.534,1212.034,1202.781,71.917,2.999,-48.636,-54.023,-56.699,1718.036,2.843,1.026,13.442,398.209,2.172,69.505
2023-01-06 03:25:00,1246.603,1218.418,1256.95,1210.65,69.006,2.992,-45.801,-54.99,-53.211,1750.515,2.76,1.055,14.33,389.469,2.33,84.289
2023-01-06 03:30:00,1211.243,1232.308,1234.875,1221.728,72.05,3.098,-50.361,-68.08,-66.721,1708.871,2.81,1.105,14.256,401.528,2.086,78.205
2023-01-06 03:35:00,1212.439,1215.227,1231.204,1218.432,67.402,3.135,-41.699,-54.712,-60.917,1813.925,2.927,1.033,14.273,382.258,2.482,75.399
2023-01-06 03:40:00,1212.404,1220.74,1273.115,1205.16,72.646,3.034,-56.033,-53.801,-60.215,1857.462,2.772,0.941,14.506,389.756,1.667,82.803
2023-01-06 03:45:00,1232.438,1230.086,1262.808,1237.398,68.254,3.098,-48.137,-61.63,-61.722,1685.406,2.255,0.97,14.369,401.98,1.352,75.87
2023-01-06 03:50:00,1248.579,1177.68,1250.139,1242.507,74.103,3.004,-55.225,-55.699,-58.245,1762.835,3.281,0.975,14.805,383.604,2.908,81.294
2023-01-06 03:55:00,1231.551,1226.659,1266.002,1195.871,67.921,2.84,-49.271,-52.034,-50.832,1712.022,2.613,0.931,13.692,394.395,3.146,76.251
2023-01-06 04:00:00,1207.98,1198.979,1239.543,1217.97,67.879,3.1,-45.359,-54.457,-73.356,1728.38,2.391,0.928,14.508,400.331,1.881,68.303
2023-01-06 04:05:00,1242.966,1236.458,1242.321,1206.315,64.762,3.017,-54.261,-59.977,-63.588,1700.211,2.547,0.976,15.147,384.872,1.279,79.126
2023-01-06 04:10:00,1239.406,1222.348,1243.58,1218.152,68.436,3.022,-53.426,-57.344,-55.64,1676.084,2.6,1.027,14.93,371.555,2.401,72.813
2023-01-06 04:15:00,1239.318,1212.711,1251.988,1253.324,70.467,2.955,-48.659,-55.49,-57.849,1734.383,2.838,0.984,14.564,394.161,2.427,81.815
2023-01-06 04:20:00,1249.979,1229.59,1253.017,1228.591,69.403,2.859,-62.222,-64.937,-61.393,1848.565,2.686,0.923,14.464,409.519,1.412,79.393
2023-01-06 04:25:00,1237.249,1229.543,1242.208,1229.641,68.016,3.034,-44.322,-65.701,-51.828,1728.262,2.713,0.914,13.96,384.623,1.795,77.75
2023-01-06 04:30:00,1228.387,1278.207,1254.422,1205.336,69.234,3.093,-47.267,-55.907,-58.055,1725.459,2.436,0.878,14.461,404.418,2.048,66.635
2023-01-06 04:35:00,1233.32,1244.152,1236.777,1217.981,71.467,3.022,-57.023,-60.604,-55.799,1871.481,2.561,0.881,13.272,402.696,1.67,80.96
2023-01-06 04:40:00,1218.006,1269.019,1229.639,1252.848,67.201,2.924,-44.603,-57.198,-61.366,1749.766,2.729,1.035,14.359,401.908,1.261,82.423
